date,Region,"Case per 100,000"
2020-12-10,Region XI: Davao Region,76.0
2020-12-12,Region XI: Davao Region,146.0
2020-12-13,Region XI: Davao Region,38.0
2020-12-14,Region XI: Davao Region,203.0
2020-12-15,Region XI: Davao Region,40.0
2020-12-16,Region XI: Davao Region,142.0
2020-12-17,Region XI: Davao Region,75.0
2020-12-18,Region XI: Davao Region,96.0
2020-12-19,Region XI: Davao Region,101.0
2020-12-20,Region XI: Davao Region,108.0
2020-12-21,Region XI: Davao Region,177.0
2020-12-22,Region XI: Davao Region,88.0
2020-12-23,Region XI: Davao Region,68.0
2020-12-24,Region XI: Davao Region,145.0
2020-12-25,Region XI: Davao Region,122.0
2020-12-11,Region XI: Davao Region,149.0
2021-01-29,Region XI: Davao Region,210.0
2020-11-26,Region XI: Davao Region,116.0
2021-01-31,Region XI: Davao Region,171.0
2021-03-06,Region XI: Davao Region,43.0
2021-03-07,Region XI: Davao Region,108.0
2021-03-08,Region XI: Davao Region,30.0
2021-03-09,Region XI: Davao Region,15.0
2021-03-10,Region XI: Davao Region,30.0
2021-03-11,Region XI: Davao Region,41.0
2021-03-12,Region XI: Davao Region,64.0
2021-03-13,Region XI: Davao Region,126.0
2021-03-14,Region XI: Davao Region,52.0
2021-03-15,Region XI: Davao Region,35.0
2021-03-16,Region XI: Davao Region,78.0
2021-03-17,Region XI: Davao Region,23.0
2021-03-18,Region XI: Davao Region,56.0
2021-03-19,Region XI: Davao Region,45.0
2021-03-05,Region XI: Davao Region,69.0
2021-03-20,Region XI: Davao Region,110.0
2021-03-22,Region XI: Davao Region,80.0
2021-03-23,Region XI: Davao Region,16.0
2021-03-24,Region XI: Davao Region,12.0
2021-03-25,Region XI: Davao Region,23.0
2021-03-26,Region XI: Davao Region,72.0
2021-03-27,Region XI: Davao Region,93.0
2021-03-28,Region XI: Davao Region,28.0
2021-03-29,Region XI: Davao Region,63.0
2021-03-30,Region XI: Davao Region,94.0
2021-03-31,Region XI: Davao Region,53.0
2021-04-01,Region XI: Davao Region,22.0
2021-04-02,Region XI: Davao Region,100.0
2021-04-03,Region XI: Davao Region,108.0
2021-01-30,Region XI: Davao Region,229.0
2021-03-21,Region XI: Davao Region,103.0
2021-03-04,Region XI: Davao Region,51.0
2021-04-04,Region XI: Davao Region,24.0
2021-03-02,Region XI: Davao Region,52.0
2021-03-03,Region XI: Davao Region,37.0
2021-02-01,Region XI: Davao Region,144.0
2021-02-02,Region XI: Davao Region,186.0
2021-02-03,Region XI: Davao Region,116.0
2021-02-04,Region XI: Davao Region,125.0
2021-02-05,Region XI: Davao Region,50.0
2021-02-06,Region XI: Davao Region,193.0
2021-02-07,Region XI: Davao Region,132.0
2021-02-09,Region XI: Davao Region,56.0
2021-02-10,Region XI: Davao Region,93.0
2021-02-11,Region XI: Davao Region,115.0
2021-02-12,Region XI: Davao Region,159.0
2021-02-13,Region XI: Davao Region,150.0
2021-02-14,Region XI: Davao Region,108.0
2021-02-08,Region XI: Davao Region,135.0
2021-02-16,Region XI: Davao Region,111.0
2021-02-15,Region XI: Davao Region,81.0
2021-02-28,Region XI: Davao Region,66.0
2021-02-27,Region XI: Davao Region,107.0
2021-02-26,Region XI: Davao Region,131.0
2021-02-25,Region XI: Davao Region,78.0
2021-02-23,Region XI: Davao Region,61.0
2021-02-24,Region XI: Davao Region,87.0
2021-03-01,Region XI: Davao Region,60.0
2021-02-21,Region XI: Davao Region,60.0
2021-02-20,Region XI: Davao Region,79.0
2021-02-19,Region XI: Davao Region,95.0
2021-02-18,Region XI: Davao Region,91.0
2021-02-17,Region XI: Davao Region,57.0
2021-02-22,Region XI: Davao Region,119.0
2022-02-12,Region XII: SOCCSKSARGEN,191.0
2022-02-15,Region XII: SOCCSKSARGEN,107.0
2022-02-14,Region XII: SOCCSKSARGEN,110.0
2022-02-13,Region XII: SOCCSKSARGEN,129.0
2022-02-11,Region XII: SOCCSKSARGEN,160.0
2022-02-04,Region XII: SOCCSKSARGEN,340.0
2022-02-09,Region XII: SOCCSKSARGEN,278.0
2022-02-08,Region XII: SOCCSKSARGEN,143.0
2022-02-07,Region XII: SOCCSKSARGEN,325.0
2022-02-06,Region XII: SOCCSKSARGEN,439.0
2022-02-05,Region XII: SOCCSKSARGEN,485.0
2022-02-16,Region XII: SOCCSKSARGEN,142.0
2022-02-10,Region XII: SOCCSKSARGEN,273.0
2022-02-17,Region XII: SOCCSKSARGEN,98.0
2022-03-04,Region XII: SOCCSKSARGEN,40.0
2022-02-19,Region XII: SOCCSKSARGEN,74.0
2022-02-20,Region XII: SOCCSKSARGEN,69.0
2022-02-21,Region XII: SOCCSKSARGEN,51.0
2022-02-22,Region XII: SOCCSKSARGEN,33.0
2022-02-23,Region XII: SOCCSKSARGEN,101.0
2022-02-24,Region XII: SOCCSKSARGEN,72.0
2022-02-25,Region XII: SOCCSKSARGEN,80.0
2022-02-26,Region XII: SOCCSKSARGEN,44.0
2022-02-27,Region XII: SOCCSKSARGEN,39.0
2022-02-28,Region XII: SOCCSKSARGEN,28.0
2022-03-01,Region XII: SOCCSKSARGEN,34.0
2022-03-02,Region XII: SOCCSKSARGEN,19.0
2022-03-03,Region XII: SOCCSKSARGEN,43.0
2022-01-02,Region XII: SOCCSKSARGEN,15.0
2022-02-18,Region XII: SOCCSKSARGEN,122.0
2022-02-03,Region XII: SOCCSKSARGEN,709.0
2022-01-19,Region XII: SOCCSKSARGEN,298.0
2022-02-01,Region XII: SOCCSKSARGEN,730.0
2022-03-05,Region XII: SOCCSKSARGEN,27.0
2022-01-03,Region XII: SOCCSKSARGEN,14.0
2022-01-04,Region XII: SOCCSKSARGEN,12.0
2022-01-05,Region XII: SOCCSKSARGEN,20.0
2022-01-06,Region XII: SOCCSKSARGEN,26.0
2022-01-07,Region XII: SOCCSKSARGEN,52.0
2022-01-08,Region XII: SOCCSKSARGEN,46.0
2022-01-09,Region XII: SOCCSKSARGEN,67.0
2022-01-10,Region XII: SOCCSKSARGEN,77.0
2022-01-11,Region XII: SOCCSKSARGEN,107.0
2022-01-12,Region XII: SOCCSKSARGEN,100.0
2022-01-13,Region XII: SOCCSKSARGEN,138.0
2022-01-14,Region XII: SOCCSKSARGEN,172.0
2022-01-15,Region XII: SOCCSKSARGEN,207.0
2022-01-16,Region XII: SOCCSKSARGEN,202.0
2022-01-17,Region XII: SOCCSKSARGEN,165.0
2022-01-18,Region XII: SOCCSKSARGEN,164.0
2022-01-20,Region XII: SOCCSKSARGEN,270.0
2022-01-21,Region XII: SOCCSKSARGEN,265.0
2022-01-22,Region XII: SOCCSKSARGEN,487.0
2022-01-23,Region XII: SOCCSKSARGEN,637.0
2022-01-24,Region XII: SOCCSKSARGEN,521.0
2022-01-25,Region XII: SOCCSKSARGEN,708.0
2022-01-26,Region XII: SOCCSKSARGEN,503.0
2022-01-27,Region XII: SOCCSKSARGEN,777.0
2022-01-28,Region XII: SOCCSKSARGEN,626.0
2022-01-29,Region XII: SOCCSKSARGEN,792.0
2022-01-30,Region XII: SOCCSKSARGEN,847.0
2022-01-31,Region XII: SOCCSKSARGEN,440.0
2022-02-02,Region XII: SOCCSKSARGEN,343.0
2022-03-06,Region XII: SOCCSKSARGEN,58.0
2022-04-08,Region XII: SOCCSKSARGEN,2.0
2022-03-08,Region XII: SOCCSKSARGEN,19.0
2022-04-13,Region XII: SOCCSKSARGEN,10.0
2022-04-14,Region XII: SOCCSKSARGEN,13.0
2022-04-15,Region XII: SOCCSKSARGEN,14.0
2022-04-16,Region XII: SOCCSKSARGEN,12.0
2022-04-17,Region XII: SOCCSKSARGEN,14.0
2022-04-18,Region XII: SOCCSKSARGEN,7.0
2022-04-19,Region XII: SOCCSKSARGEN,6.0
2022-04-20,Region XII: SOCCSKSARGEN,25.0
2022-04-21,Region XII: SOCCSKSARGEN,0.0
2022-04-22,Region XII: SOCCSKSARGEN,6.0
2022-04-23,Region XII: SOCCSKSARGEN,7.0
2022-04-24,Region XII: SOCCSKSARGEN,9.0
2022-04-25,Region XII: SOCCSKSARGEN,3.0
2022-04-26,Region XII: SOCCSKSARGEN,9.0
2022-04-27,Region XII: SOCCSKSARGEN,5.0
2022-04-28,Region XII: SOCCSKSARGEN,12.0
2022-04-29,Region XII: SOCCSKSARGEN,8.0
2022-04-30,Region XII: SOCCSKSARGEN,10.0
2022-05-01,Region XII: SOCCSKSARGEN,5.0
2022-05-02,Region XII: SOCCSKSARGEN,3.0
2022-05-03,Region XII: SOCCSKSARGEN,10.0
2022-05-04,Region XII: SOCCSKSARGEN,5.0
2022-05-05,Region XII: SOCCSKSARGEN,9.0
2022-05-06,Region XII: SOCCSKSARGEN,3.0
2022-05-07,Region XII: SOCCSKSARGEN,9.0
2022-05-08,Region XII: SOCCSKSARGEN,2.0
2022-05-09,Region XII: SOCCSKSARGEN,11.0
2022-05-10,Region XII: SOCCSKSARGEN,7.0
2022-01-01,Region XII: SOCCSKSARGEN,10.0
2022-04-12,Region XII: SOCCSKSARGEN,7.0
2022-04-11,Region XII: SOCCSKSARGEN,8.0
2022-04-10,Region XII: SOCCSKSARGEN,12.0
2022-04-09,Region XII: SOCCSKSARGEN,10.0
2022-03-09,Region XII: SOCCSKSARGEN,36.0
2022-03-10,Region XII: SOCCSKSARGEN,27.0
2022-03-11,Region XII: SOCCSKSARGEN,24.0
2022-03-12,Region XII: SOCCSKSARGEN,24.0
2022-03-13,Region XII: SOCCSKSARGEN,31.0
2022-03-14,Region XII: SOCCSKSARGEN,27.0
2022-03-15,Region XII: SOCCSKSARGEN,22.0
2022-03-16,Region XII: SOCCSKSARGEN,9.0
2022-03-17,Region XII: SOCCSKSARGEN,31.0
2022-03-18,Region XII: SOCCSKSARGEN,26.0
2022-03-19,Region XII: SOCCSKSARGEN,30.0
2022-03-20,Region XII: SOCCSKSARGEN,15.0
2022-03-21,Region XII: SOCCSKSARGEN,15.0
2022-03-22,Region XII: SOCCSKSARGEN,11.0
2022-03-07,Region XII: SOCCSKSARGEN,15.0
2022-03-23,Region XII: SOCCSKSARGEN,22.0
2022-03-25,Region XII: SOCCSKSARGEN,22.0
2022-03-26,Region XII: SOCCSKSARGEN,13.0
2022-03-27,Region XII: SOCCSKSARGEN,20.0
2022-03-28,Region XII: SOCCSKSARGEN,9.0
2022-03-29,Region XII: SOCCSKSARGEN,16.0
2022-03-30,Region XII: SOCCSKSARGEN,30.0
2022-03-31,Region XII: SOCCSKSARGEN,8.0
2022-04-01,Region XII: SOCCSKSARGEN,18.0
2022-04-02,Region XII: SOCCSKSARGEN,12.0
2022-04-03,Region XII: SOCCSKSARGEN,10.0
2022-04-04,Region XII: SOCCSKSARGEN,16.0
2022-04-05,Region XII: SOCCSKSARGEN,8.0
2022-04-06,Region XII: SOCCSKSARGEN,12.0
2022-04-07,Region XII: SOCCSKSARGEN,11.0
2022-03-24,Region XII: SOCCSKSARGEN,11.0
2021-12-31,Region XII: SOCCSKSARGEN,19.0
2021-08-21,Region XII: SOCCSKSARGEN,502.0
2021-12-29,Region XII: SOCCSKSARGEN,10.0
2021-09-24,Region XII: SOCCSKSARGEN,327.0
2021-09-25,Region XII: SOCCSKSARGEN,100.0
2021-09-26,Region XII: SOCCSKSARGEN,724.0
2021-09-27,Region XII: SOCCSKSARGEN,160.0
2021-09-28,Region XII: SOCCSKSARGEN,217.0
2021-09-29,Region XII: SOCCSKSARGEN,377.0
2021-09-30,Region XII: SOCCSKSARGEN,338.0
2021-10-01,Region XII: SOCCSKSARGEN,481.0
2021-10-02,Region XII: SOCCSKSARGEN,393.0
2021-10-03,Region XII: SOCCSKSARGEN,293.0
2021-10-04,Region XII: SOCCSKSARGEN,340.0
2021-10-05,Region XII: SOCCSKSARGEN,291.0
2021-10-06,Region XII: SOCCSKSARGEN,292.0
2021-10-07,Region XII: SOCCSKSARGEN,257.0
2021-10-08,Region XII: SOCCSKSARGEN,123.0
2021-10-09,Region XII: SOCCSKSARGEN,152.0
2021-10-10,Region XII: SOCCSKSARGEN,215.0
2021-10-11,Region XII: SOCCSKSARGEN,280.0
2021-10-12,Region XII: SOCCSKSARGEN,209.0
2021-10-13,Region XII: SOCCSKSARGEN,126.0
2021-10-14,Region XII: SOCCSKSARGEN,200.0
2021-10-15,Region XII: SOCCSKSARGEN,171.0
2021-10-16,Region XII: SOCCSKSARGEN,140.0
2021-10-17,Region XII: SOCCSKSARGEN,142.0
2021-10-18,Region XII: SOCCSKSARGEN,104.0
2021-10-19,Region XII: SOCCSKSARGEN,81.0
2021-10-20,Region XII: SOCCSKSARGEN,48.0
2021-10-21,Region XII: SOCCSKSARGEN,49.0
2021-10-22,Region XII: SOCCSKSARGEN,109.0
2021-09-23,Region XII: SOCCSKSARGEN,289.0
2021-09-22,Region XII: SOCCSKSARGEN,458.0
2021-09-21,Region XII: SOCCSKSARGEN,683.0
2021-09-20,Region XII: SOCCSKSARGEN,513.0
2022-05-11,Region XII: SOCCSKSARGEN,4.0
2021-08-22,Region XII: SOCCSKSARGEN,389.0
2021-08-23,Region XII: SOCCSKSARGEN,439.0
2021-08-24,Region XII: SOCCSKSARGEN,219.0
2021-08-25,Region XII: SOCCSKSARGEN,405.0
2021-08-26,Region XII: SOCCSKSARGEN,445.0
2021-08-27,Region XII: SOCCSKSARGEN,418.0
2021-08-28,Region XII: SOCCSKSARGEN,469.0
2021-08-29,Region XII: SOCCSKSARGEN,532.0
2021-08-30,Region XII: SOCCSKSARGEN,529.0
2021-08-31,Region XII: SOCCSKSARGEN,360.0
2021-09-01,Region XII: SOCCSKSARGEN,446.0
2021-09-02,Region XII: SOCCSKSARGEN,337.0
2021-09-03,Region XII: SOCCSKSARGEN,404.0
2021-10-23,Region XII: SOCCSKSARGEN,117.0
2021-09-04,Region XII: SOCCSKSARGEN,332.0
2021-09-06,Region XII: SOCCSKSARGEN,429.0
2021-09-07,Region XII: SOCCSKSARGEN,388.0
2021-09-08,Region XII: SOCCSKSARGEN,973.0
2021-09-09,Region XII: SOCCSKSARGEN,488.0
2021-09-10,Region XII: SOCCSKSARGEN,408.0
2021-09-11,Region XII: SOCCSKSARGEN,632.0
2021-09-12,Region XII: SOCCSKSARGEN,548.0
2021-09-13,Region XII: SOCCSKSARGEN,520.0
2021-09-14,Region XII: SOCCSKSARGEN,638.0
2021-09-15,Region XII: SOCCSKSARGEN,554.0
2021-09-16,Region XII: SOCCSKSARGEN,520.0
2021-09-17,Region XII: SOCCSKSARGEN,555.0
2021-09-18,Region XII: SOCCSKSARGEN,576.0
2021-09-19,Region XII: SOCCSKSARGEN,660.0
2021-09-05,Region XII: SOCCSKSARGEN,443.0
2021-12-30,Region XII: SOCCSKSARGEN,13.0
2021-10-24,Region XII: SOCCSKSARGEN,101.0
2021-10-26,Region XII: SOCCSKSARGEN,73.0
2021-11-30,Region XII: SOCCSKSARGEN,13.0
2021-12-01,Region XII: SOCCSKSARGEN,12.0
2021-12-02,Region XII: SOCCSKSARGEN,17.0
2021-12-03,Region XII: SOCCSKSARGEN,10.0
2021-12-04,Region XII: SOCCSKSARGEN,13.0
2021-12-05,Region XII: SOCCSKSARGEN,27.0
2021-12-06,Region XII: SOCCSKSARGEN,8.0
2021-12-07,Region XII: SOCCSKSARGEN,18.0
2021-12-08,Region XII: SOCCSKSARGEN,18.0
2021-12-09,Region XII: SOCCSKSARGEN,20.0
2021-12-10,Region XII: SOCCSKSARGEN,12.0
2021-12-11,Region XII: SOCCSKSARGEN,18.0
2021-12-12,Region XII: SOCCSKSARGEN,13.0
2021-12-13,Region XII: SOCCSKSARGEN,23.0
2021-12-14,Region XII: SOCCSKSARGEN,9.0
2021-12-15,Region XII: SOCCSKSARGEN,9.0
2021-12-16,Region XII: SOCCSKSARGEN,7.0
2021-12-17,Region XII: SOCCSKSARGEN,5.0
2021-12-18,Region XII: SOCCSKSARGEN,10.0
2021-12-19,Region XII: SOCCSKSARGEN,3.0
2021-12-20,Region XII: SOCCSKSARGEN,7.0
2021-12-21,Region XII: SOCCSKSARGEN,3.0
2021-12-22,Region XII: SOCCSKSARGEN,8.0
2021-12-23,Region XII: SOCCSKSARGEN,3.0
2021-12-24,Region XII: SOCCSKSARGEN,7.0
2021-12-25,Region XII: SOCCSKSARGEN,6.0
2021-12-26,Region XII: SOCCSKSARGEN,10.0
2021-12-27,Region XII: SOCCSKSARGEN,1.0
2021-12-28,Region XII: SOCCSKSARGEN,12.0
2021-11-29,Region XII: SOCCSKSARGEN,18.0
2021-11-28,Region XII: SOCCSKSARGEN,25.0
2021-11-27,Region XII: SOCCSKSARGEN,19.0
2021-11-26,Region XII: SOCCSKSARGEN,18.0
2021-10-27,Region XII: SOCCSKSARGEN,74.0
2021-10-28,Region XII: SOCCSKSARGEN,163.0
2021-10-29,Region XII: SOCCSKSARGEN,247.0
2021-10-30,Region XII: SOCCSKSARGEN,44.0
2021-10-31,Region XII: SOCCSKSARGEN,67.0
2021-11-01,Region XII: SOCCSKSARGEN,66.0
2021-11-02,Region XII: SOCCSKSARGEN,38.0
2021-11-03,Region XII: SOCCSKSARGEN,31.0
2021-11-04,Region XII: SOCCSKSARGEN,19.0
2021-11-05,Region XII: SOCCSKSARGEN,70.0
2021-11-06,Region XII: SOCCSKSARGEN,65.0
2021-11-07,Region XII: SOCCSKSARGEN,56.0
2021-11-08,Region XII: SOCCSKSARGEN,48.0
2021-11-09,Region XII: SOCCSKSARGEN,60.0
2021-10-25,Region XII: SOCCSKSARGEN,100.0
2021-11-10,Region XII: SOCCSKSARGEN,82.0
2021-11-12,Region XII: SOCCSKSARGEN,27.0
2021-11-13,Region XII: SOCCSKSARGEN,45.0
2021-11-14,Region XII: SOCCSKSARGEN,43.0
2021-11-15,Region XII: SOCCSKSARGEN,40.0
2021-11-16,Region XII: SOCCSKSARGEN,25.0
2021-11-17,Region XII: SOCCSKSARGEN,24.0
2021-11-18,Region XII: SOCCSKSARGEN,28.0
2021-11-19,Region XII: SOCCSKSARGEN,35.0
2021-11-20,Region XII: SOCCSKSARGEN,14.0
2021-11-21,Region XII: SOCCSKSARGEN,177.0
2021-11-22,Region XII: SOCCSKSARGEN,16.0
2021-11-23,Region XII: SOCCSKSARGEN,22.0
2021-11-24,Region XII: SOCCSKSARGEN,16.0
2021-11-25,Region XII: SOCCSKSARGEN,22.0
2021-11-11,Region XII: SOCCSKSARGEN,107.0
2022-05-12,Region XII: SOCCSKSARGEN,10.0
2023-02-02,Region XII: SOCCSKSARGEN,5.0
2022-05-14,Region XII: SOCCSKSARGEN,4.0
2022-10-30,Region XII: SOCCSKSARGEN,30.0
2022-10-31,Region XII: SOCCSKSARGEN,21.0
2022-11-01,Region XII: SOCCSKSARGEN,43.0
2022-11-02,Region XII: SOCCSKSARGEN,42.0
2022-11-03,Region XII: SOCCSKSARGEN,37.0
2022-11-04,Region XII: SOCCSKSARGEN,44.0
2022-11-05,Region XII: SOCCSKSARGEN,36.0
2022-11-06,Region XII: SOCCSKSARGEN,41.0
2022-11-07,Region XII: SOCCSKSARGEN,39.0
2022-11-08,Region XII: SOCCSKSARGEN,17.0
2022-11-09,Region XII: SOCCSKSARGEN,39.0
2022-11-10,Region XII: SOCCSKSARGEN,39.0
2022-11-11,Region XII: SOCCSKSARGEN,54.0
2022-11-12,Region XII: SOCCSKSARGEN,13.0
2022-11-13,Region XII: SOCCSKSARGEN,93.0
2022-11-14,Region XII: SOCCSKSARGEN,16.0
2022-11-15,Region XII: SOCCSKSARGEN,18.0
2022-11-16,Region XII: SOCCSKSARGEN,38.0
2022-11-17,Region XII: SOCCSKSARGEN,29.0
2022-11-18,Region XII: SOCCSKSARGEN,25.0
2022-11-19,Region XII: SOCCSKSARGEN,63.0
2022-11-20,Region XII: SOCCSKSARGEN,25.0
2022-11-21,Region XII: SOCCSKSARGEN,23.0
2022-11-22,Region XII: SOCCSKSARGEN,13.0
2022-11-23,Region XII: SOCCSKSARGEN,23.0
2022-11-24,Region XII: SOCCSKSARGEN,29.0
2022-11-25,Region XII: SOCCSKSARGEN,29.0
2022-11-26,Region XII: SOCCSKSARGEN,53.0
2022-11-27,Region XII: SOCCSKSARGEN,29.0
2022-10-29,Region XII: SOCCSKSARGEN,41.0
2022-10-28,Region XII: SOCCSKSARGEN,83.0
2022-10-27,Region XII: SOCCSKSARGEN,69.0
2022-10-26,Region XII: SOCCSKSARGEN,43.0
2022-09-26,Region XII: SOCCSKSARGEN,22.0
2022-09-27,Region XII: SOCCSKSARGEN,24.0
2022-09-28,Region XII: SOCCSKSARGEN,37.0
2022-09-29,Region XII: SOCCSKSARGEN,85.0
2022-09-30,Region XII: SOCCSKSARGEN,89.0
2022-10-01,Region XII: SOCCSKSARGEN,118.0
2022-10-02,Region XII: SOCCSKSARGEN,73.0
2022-10-03,Region XII: SOCCSKSARGEN,72.0
2022-10-04,Region XII: SOCCSKSARGEN,43.0
2022-10-05,Region XII: SOCCSKSARGEN,34.0
2022-10-06,Region XII: SOCCSKSARGEN,61.0
2022-10-07,Region XII: SOCCSKSARGEN,130.0
2022-10-08,Region XII: SOCCSKSARGEN,60.0
2022-10-09,Region XII: SOCCSKSARGEN,112.0
2022-11-28,Region XII: SOCCSKSARGEN,12.0
2022-10-10,Region XII: SOCCSKSARGEN,84.0
2022-10-12,Region XII: SOCCSKSARGEN,54.0
2022-10-13,Region XII: SOCCSKSARGEN,99.0
2022-10-14,Region XII: SOCCSKSARGEN,101.0
2022-10-15,Region XII: SOCCSKSARGEN,93.0
2022-10-16,Region XII: SOCCSKSARGEN,54.0
2022-10-17,Region XII: SOCCSKSARGEN,120.0
2022-10-18,Region XII: SOCCSKSARGEN,36.0
2022-10-19,Region XII: SOCCSKSARGEN,39.0
2022-10-20,Region XII: SOCCSKSARGEN,106.0
2022-10-21,Region XII: SOCCSKSARGEN,53.0
2022-10-22,Region XII: SOCCSKSARGEN,42.0
2022-10-23,Region XII: SOCCSKSARGEN,108.0
2022-10-24,Region XII: SOCCSKSARGEN,61.0
2022-10-25,Region XII: SOCCSKSARGEN,37.0
2022-10-11,Region XII: SOCCSKSARGEN,61.0
2022-09-25,Region XII: SOCCSKSARGEN,118.0
2022-11-29,Region XII: SOCCSKSARGEN,7.0
2022-12-01,Region XII: SOCCSKSARGEN,32.0
2023-01-05,Region XII: SOCCSKSARGEN,20.0
2023-01-06,Region XII: SOCCSKSARGEN,10.0
2023-01-07,Region XII: SOCCSKSARGEN,20.0
2023-01-08,Region XII: SOCCSKSARGEN,17.0
2023-01-09,Region XII: SOCCSKSARGEN,7.0
2023-01-10,Region XII: SOCCSKSARGEN,10.0
2023-01-11,Region XII: SOCCSKSARGEN,15.0
2023-01-12,Region XII: SOCCSKSARGEN,3.0
2023-01-13,Region XII: SOCCSKSARGEN,9.0
2023-01-14,Region XII: SOCCSKSARGEN,9.0
2023-01-15,Region XII: SOCCSKSARGEN,9.0
2023-01-16,Region XII: SOCCSKSARGEN,6.0
2023-01-17,Region XII: SOCCSKSARGEN,1.0
2023-01-18,Region XII: SOCCSKSARGEN,5.0
2023-01-19,Region XII: SOCCSKSARGEN,6.0
2023-01-20,Region XII: SOCCSKSARGEN,4.0
2023-01-21,Region XII: SOCCSKSARGEN,3.0
2023-01-22,Region XII: SOCCSKSARGEN,11.0
2023-01-23,Region XII: SOCCSKSARGEN,2.0
2023-01-24,Region XII: SOCCSKSARGEN,4.0
2023-01-25,Region XII: SOCCSKSARGEN,3.0
2023-01-26,Region XII: SOCCSKSARGEN,5.0
2023-01-27,Region XII: SOCCSKSARGEN,4.0
2023-01-28,Region XII: SOCCSKSARGEN,4.0
2023-01-29,Region XII: SOCCSKSARGEN,5.0
2023-01-30,Region XII: SOCCSKSARGEN,8.0
2023-01-31,Region XII: SOCCSKSARGEN,1.0
2023-02-01,Region XII: SOCCSKSARGEN,4.0
2021-08-20,Region XII: SOCCSKSARGEN,532.0
2023-01-04,Region XII: SOCCSKSARGEN,6.0
2023-01-03,Region XII: SOCCSKSARGEN,1.0
2023-01-02,Region XII: SOCCSKSARGEN,7.0
2023-01-01,Region XII: SOCCSKSARGEN,4.0
2022-12-02,Region XII: SOCCSKSARGEN,25.0
